image_path,session_id,person_id,label,shoulder_angle,eye_shoulder_angle,eye_vertical_difference,nose_x_body,nose_y_body,eye_center_x_body,eye_center_y_body,left_ear_x_body,left_ear_y_body,nose_eye_dx,nose_eye_dy,eye_width_ratio,ear_eye_ratio,nose_shoulder_center_distance,eye_shoulder_center_distance,nose_shoulder_asymmetry,eye_shoulder_asymmetry,nose_ear_ratio
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0014.jpg,ss1,nguoi3,correct,1.479717,-15.136301,-0.043886,0.303328,0.644322,0.270165,0.737550,-0.124632,0.701777,0.033163,-0.093227,0.168071,0.318943,0.712151,0.785474,0.356130,0.293834,0.431800
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0015.jpg,ss1,nguoi3,correct,0.781794,-13.313919,-0.043791,0.360790,0.654726,0.323399,0.755013,-0.096139,0.704394,0.037391,-0.100287,0.190160,0.334957,0.747553,0.821360,0.412130,0.341761,0.459621
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0016.jpg,ss1,nguoi3,correct,0.642181,-13.004078,-0.045003,0.368137,0.620204,0.338264,0.729776,-0.077425,0.705101,0.029872,-0.109571,0.199995,0.321734,0.721233,0.804360,0.432851,0.363939,0.453578
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0017.jpg,ss1,nguoi3,correct,0.918123,-11.826968,-0.039858,0.370006,0.608755,0.335661,0.717975,-0.086794,0.689776,0.034345,-0.109220,0.194470,0.330803,0.712381,0.792563,0.439355,0.365191,0.463929
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0018.jpg,ss1,nguoi3,correct,2.071806,-12.108858,-0.041764,0.372038,0.611735,0.337992,0.725047,-0.089005,0.701368,0.034046,-0.113312,0.199093,0.332663,0.715983,0.799957,0.440234,0.365191,0.469675
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0019.jpg,ss1,nguoi3,correct,0.283322,-9.650331,-0.033138,0.354004,0.611820,0.317220,0.721982,-0.106461,0.686725,0.036785,-0.110162,0.197679,0.330330,0.706854,0.788598,0.421548,0.345702,0.466518
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0020.jpg,ss1,nguoi3,correct,-0.072684,-10.207108,-0.034875,0.353303,0.618631,0.316096,0.728664,-0.106424,0.690780,0.037207,-0.110033,0.196806,0.330340,0.712410,0.794272,0.418173,0.342545,0.465354
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0021.jpg,ss1,nguoi3,correct,0.119177,-9.910985,-0.031760,0.403460,0.589403,0.368732,0.709251,-0.055879,0.708849,0.034728,-0.119848,0.184525,0.334123,0.714266,0.799375,0.481462,0.400191,0.474616
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0022.jpg,ss1,nguoi3,correct,-0.296154,-10.000437,-0.032608,0.400797,0.582678,0.368759,0.702804,-0.053406,0.706740,0.032038,-0.120125,0.187776,0.329936,0.707214,0.793673,0.481760,0.402489,0.470841
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0023.jpg,ss1,nguoi3,correct,-0.153779,-8.528047,-0.027721,0.409388,0.586562,0.376205,0.709360,-0.046155,0.716370,0.033184,-0.122797,0.186931,0.329998,0.715300,0.802945,0.488627,0.407273,0.473676
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0024.jpg,ss1,nguoi3,correct,-0.502410,-9.133790,-0.028881,0.406061,0.589403,0.372916,0.711032,-0.046880,0.718955,0.033146,-0.121628,0.181936,0.330046,0.715739,0.802890,0.484057,0.403555,0.471105
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0025.jpg,ss1,nguoi3,correct,-0.187359,-10.182182,-0.033021,0.403469,0.588444,0.371638,0.708158,-0.051956,0.713725,0.031831,-0.119714,0.186791,0.331850,0.713480,0.799752,0.481895,0.403353,0.472343
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0026.jpg,ss1,nguoi3,correct,-0.171288,-10.284526,-0.032797,0.402247,0.589818,0.370181,0.710214,-0.050011,0.716399,0.032066,-0.120396,0.183699,0.329977,0.713924,0.800898,0.480068,0.401237,0.469639
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0027.jpg,ss1,nguoi3,correct,-0.436096,-10.939177,-0.034931,0.386461,0.599570,0.354987,0.715378,-0.058105,0.711583,0.031474,-0.115808,0.184075,0.323426,0.713327,0.798612,0.459960,0.384867,0.458460
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0028.jpg,ss1,nguoi3,correct,-0.357587,-11.775608,-0.036986,0.362550,0.532706,0.334886,0.656291,-0.077634,0.676636,0.027664,-0.123584,0.181233,0.323815,0.644375,0.736794,0.463636,0.385214,0.463117
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0029.jpg,ss1,nguoi3,correct,-0.660204,-7.841927,-0.027229,0.336229,0.610671,0.300206,0.721055,-0.114151,0.683652,0.036023,-0.110385,0.199570,0.319604,0.697115,0.781053,0.403220,0.328926,0.456255
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0030.jpg,ss1,nguoi3,correct,-0.843690,-8.096408,-0.026899,0.346735,0.600381,0.312074,0.710002,-0.095707,0.681378,0.034662,-0.109621,0.190988,0.316052,0.693313,0.775560,0.418353,0.344236,0.449795
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0031.jpg,ss1,nguoi3,correct,-0.715009,-8.820371,-0.029973,0.347284,0.595502,0.313346,0.704568,-0.094698,0.672420,0.033938,-0.109066,0.195474,0.315009,0.689368,0.771104,0.420850,0.347207,0.448625
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0032.jpg,ss1,nguoi3,correct,-1.388078,-9.918779,-0.032106,0.355959,0.529708,0.326497,0.655812,-0.088949,0.674442,0.029461,-0.126104,0.186389,0.323655,0.638198,0.732591,0.457663,0.376702,0.467858
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0033.jpg,ss1,nguoi3,correct,-0.468399,-11.347439,-0.038036,0.344893,0.582828,0.313345,0.695067,-0.092304,0.671961,0.031548,-0.112239,0.193316,0.313722,0.677229,0.762432,0.423303,0.350189,0.446190
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0034.jpg,ss1,nguoi3,correct,-0.542857,-9.115027,-0.030522,0.381712,0.610417,0.345560,0.725860,-0.079135,0.704060,0.036152,-0.115444,0.192670,0.331654,0.719939,0.803919,0.450620,0.372273,0.470265
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0035.jpg,ss1,nguoi3,correct,-0.424045,-10.009706,-0.029411,0.386123,0.683846,0.335698,0.778120,-0.080534,0.698642,0.050426,-0.094274,0.169208,0.345981,0.785326,0.847446,0.426049,0.346590,0.466891
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0036.jpg,ss1,nguoi3,correct,-0.587710,-9.232631,-0.029007,0.405432,0.684712,0.356717,0.787523,-0.067645,0.718810,0.048715,-0.102811,0.180793,0.345314,0.795742,0.864546,0.443970,0.363231,0.474305
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0037.jpg,ss1,nguoi3,correct,-0.529081,-10.498395,-0.033364,0.404414,0.677439,0.358703,0.782778,-0.067047,0.723891,0.045711,-0.105339,0.183109,0.344128,0.788970,0.861051,0.445845,0.366515,0.473743
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0038.jpg,ss1,nguoi3,correct,-0.310747,-9.665171,-0.035116,0.348478,0.634777,0.316427,0.745328,-0.092126,0.703000,0.032051,-0.110551,0.209162,0.311271,0.724140,0.809716,0.407038,0.337869,0.445854
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0039.jpg,ss1,nguoi3,correct,0.833250,-9.206940,-0.031567,0.329975,0.627178,0.292565,0.738480,-0.114054,0.687655,0.037410,-0.111302,0.197296,0.316335,0.708686,0.794322,0.390478,0.316227,0.448129
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0040.jpg,ss1,nguoi3,correct,0.823883,-13.337646,-0.040098,0.310997,0.644091,0.269596,0.733133,-0.130179,0.665642,0.041400,-0.089042,0.173819,0.327140,0.715243,0.781131,0.364400,0.294418,0.441702
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0041.jpg,ss1,nguoi3,correct,0.792713,-15.023807,-0.044791,0.295871,0.704748,0.254645,0.787570,-0.139041,0.704655,0.041225,-0.082822,0.172793,0.327630,0.764336,0.827715,0.329337,0.265856,0.434912
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0042.jpg,ss1,nguoi3,correct,0.369738,-13.745950,-0.042302,0.346953,0.680919,0.308200,0.772114,-0.089995,0.703319,0.038753,-0.091195,0.178026,0.324449,0.764216,0.831353,0.388822,0.322162,0.437522
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0043.jpg,ss1,nguoi3,correct,0.580971,-14.634411,-0.047120,0.346660,0.646171,0.312264,0.747734,-0.094338,0.699263,0.034395,-0.101563,0.186503,0.324472,0.733287,0.810318,0.400952,0.333087,0.444182
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0044.jpg,ss1,nguoi3,correct,1.286505,-11.820622,-0.038307,0.348832,0.625394,0.313508,0.731878,-0.092082,0.690825,0.035324,-0.106485,0.187003,0.319790,0.716101,0.796199,0.410935,0.339011,0.445742
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0045.jpg,ss1,nguoi3,correct,-0.852321,-7.658087,-0.028438,0.305495,0.624372,0.269989,0.729995,-0.130022,0.662893,0.035506,-0.105622,0.213401,0.305291,0.695103,0.778323,0.365181,0.295651,0.437217
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0046.jpg,ss1,nguoi3,correct,-1.119792,-14.161001,-0.040846,0.428362,0.694853,0.379235,0.791439,-0.055695,0.727085,0.049127,-0.096586,0.166958,0.363998,0.816281,0.877608,0.461066,0.382376,0.485129
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0047.jpg,ss1,nguoi3,correct,-0.845406,-10.035184,-0.029613,0.445831,0.736048,0.388148,0.829751,-0.050829,0.736594,0.057683,-0.093703,0.169943,0.371346,0.860542,0.916049,0.460445,0.378183,0.496660
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0048.jpg,ss1,nguoi3,correct,-0.500064,-14.140031,-0.034009,0.481661,0.764096,0.420142,0.845939,-0.006227,0.743227,0.061519,-0.081843,0.139214,0.378313,0.903238,0.944528,0.479670,0.400210,0.488334
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0049.jpg,ss1,nguoi3,correct,-0.051268,-14.850180,-0.037388,0.460699,0.754207,0.402758,0.839389,-0.028771,0.749855,0.057941,-0.085182,0.145881,0.376898,0.883782,0.931014,0.466150,0.387696,0.489489
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0050.jpg,ss1,nguoi3,correct,0.260218,-12.560007,-0.037658,0.379156,0.764306,0.326561,0.850820,-0.086576,0.744055,0.052595,-0.086514,0.173169,0.351806,0.853184,0.911337,0.391137,0.317894,0.466172
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0051.jpg,ss1,nguoi3,correct,-0.976856,-8.567915,-0.033966,0.250628,0.658481,0.227414,0.758722,-0.142728,0.684379,0.023214,-0.100242,0.227986,0.273142,0.704565,0.792071,0.294400,0.244888,0.394208
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0054.jpg,ss1,nguoi3,correct,2.038263,-10.285967,-0.035984,0.338484,0.614267,0.304147,0.725473,-0.109051,0.685441,0.034337,-0.111206,0.201521,0.319372,0.701352,0.786649,0.404266,0.331590,0.453159
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0055.jpg,ss1,nguoi3,correct,1.132553,-7.567251,-0.028023,0.265251,0.745256,0.222791,0.824386,-0.147701,0.675887,0.042460,-0.079129,0.212795,0.310879,0.791053,0.853960,0.286830,0.226630,0.418738
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0056.jpg,ss1,nguoi3,correct,1.297036,-10.704304,-0.035967,0.338564,0.733288,0.287706,0.816599,-0.123343,0.693119,0.050858,-0.083311,0.193643,0.346139,0.807674,0.865800,0.363109,0.290856,0.463650
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0057.jpg,ss1,nguoi3,correct,1.517431,-13.924522,-0.035981,0.419133,0.744240,0.364840,0.828575,-0.045385,0.735871,0.054294,-0.084336,0.149519,0.355343,0.854146,0.905343,0.434046,0.358173,0.464593
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0058.jpg,ss1,nguoi3,correct,1.349718,-15.828524,-0.036127,0.435472,0.737032,0.379776,0.818299,-0.026809,0.730266,0.055696,-0.081268,0.132450,0.358911,0.856067,0.902132,0.451083,0.374423,0.462330
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0059.jpg,ss1,nguoi3,correct,1.438674,-15.441801,-0.037803,0.419462,0.755656,0.364446,0.832339,-0.038692,0.730705,0.055016,-0.076683,0.141977,0.355754,0.864271,0.908630,0.430202,0.356718,0.458833
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0060.jpg,ss1,nguoi3,correct,1.073125,-14.709851,-0.037053,0.407320,0.755435,0.351437,0.832523,-0.050716,0.725204,0.055883,-0.077088,0.145922,0.354661,0.858249,0.903660,0.419542,0.345140,0.459032
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0061.jpg,ss1,nguoi3,correct,1.423634,-13.186712,-0.033682,0.392211,0.738060,0.338092,0.813668,-0.059105,0.706590,0.054119,-0.075608,0.147645,0.348123,0.835800,0.881114,0.412028,0.338478,0.452411
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi3_ss1/frame_0062.jpg,ss1,nguoi3,correct,0.797755,-14.062366,-0.039626,0.382811,0.759964,0.330303,0.835360,-0.076497,0.722840,0.052508,-0.075397,0.163087,0.353411,0.850934,0.898291,0.395915,0.325385,0.460806
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0002.jpg,ss1,nguoi4,correct,-3.850236,14.956120,0.060835,-0.081491,0.666904,-0.097437,0.734849,-0.315329,0.503916,0.015946,-0.067945,0.235721,0.225893,0.671864,0.741281,-0.097468,-0.109176,0.285036
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0003.jpg,ss1,nguoi4,correct,-2.306077,8.125039,0.034633,-0.002540,0.635936,-0.020236,0.733631,-0.282815,0.574413,0.017696,-0.097695,0.245041,0.200246,0.635941,0.733911,-0.003140,-0.022789,0.286948
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0004.jpg,ss1,nguoi4,correct,-2.769365,7.735669,0.033852,0.011547,0.635423,-0.009172,0.740062,-0.280255,0.580472,0.020719,-0.104640,0.251492,0.204474,0.635527,0.740119,0.014280,-0.010269,0.296930
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0005.jpg,ss1,nguoi4,correct,-4.789514,4.391982,0.017450,0.103582,0.666741,0.089683,0.752442,-0.163018,0.571631,0.013899,-0.085700,0.227865,0.221276,0.674740,0.757767,0.123676,0.098931,0.283058
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0006.jpg,ss1,nguoi4,correct,-4.148060,0.430163,0.001662,0.080525,0.608748,0.077063,0.686440,-0.174155,0.552358,0.003462,-0.077692,0.221331,0.193679,0.614051,0.690752,0.101901,0.090501,0.260848
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0007.jpg,ss1,nguoi4,correct,-0.483011,9.786082,0.040622,-0.006493,0.644510,-0.016007,0.733907,-0.254179,0.547617,0.009514,-0.089396,0.238993,0.205058,0.644543,0.734081,-0.007959,-0.018023,0.265964
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0011.jpg,ss1,nguoi4,correct,-1.036463,6.908365,0.029187,0.009118,0.603241,0.009131,0.714066,-0.229589,0.571337,-0.000014,-0.110825,0.242654,0.174377,0.603310,0.714124,0.011636,0.010475,0.240829
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0012.jpg,ss1,nguoi4,correct,-1.381980,3.663028,0.015417,0.049063,0.582569,0.050555,0.691223,-0.200551,0.566601,-0.001493,-0.108654,0.241312,0.175358,0.584631,0.693069,0.063832,0.059192,0.250124
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0013.jpg,ss1,nguoi4,correct,-1.343785,6.244030,0.026205,0.027441,0.599735,0.025745,0.705683,-0.219285,0.565511,0.001696,-0.105949,0.240937,0.178439,0.600362,0.706153,0.035131,0.029758,0.249088
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0014.jpg,ss1,nguoi4,correct,-1.314391,5.992733,0.025622,0.017817,0.576944,0.018105,0.693178,-0.228448,0.569164,-0.000288,-0.116234,0.245419,0.166942,0.577219,0.693414,0.023333,0.021180,0.246387
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0015.jpg,ss1,nguoi4,correct,-0.439611,5.111040,0.021802,0.034443,0.588412,0.032376,0.706775,-0.217578,0.575026,0.002067,-0.118364,0.244730,0.176090,0.589419,0.707517,0.044581,0.037379,0.252377
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0016.jpg,ss1,nguoi4,correct,-1.093313,5.245959,0.022687,0.027848,0.566712,0.028271,0.687287,-0.225177,0.574596,-0.000423,-0.120575,0.248133,0.164759,0.567396,0.687868,0.036834,0.033251,0.253148
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0017.jpg,ss1,nguoi4,correct,-1.124148,4.406110,0.019284,0.027702,0.559341,0.030085,0.677821,-0.228397,0.569483,-0.002383,-0.118480,0.251014,0.165898,0.560027,0.678488,0.036910,0.035703,0.256300
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0018.jpg,ss1,nguoi4,correct,-1.393448,3.564977,0.015327,0.005650,0.537848,0.017197,0.666799,-0.226106,0.584868,-0.011547,-0.128950,0.246491,0.141375,0.537878,0.667020,0.007693,0.020631,0.236478
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0022.jpg,ss1,nguoi4,correct,-0.082618,-3.714672,-0.015873,0.194457,0.597774,0.174827,0.711734,-0.158055,0.625296,0.019630,-0.113959,0.244992,0.230818,0.628608,0.732891,0.244964,0.198296,0.353585
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0023.jpg,ss1,nguoi4,correct,0.827438,0.496409,0.002355,0.138074,0.602916,0.132313,0.719620,-0.171206,0.575745,0.005761,-0.116704,0.271846,0.220119,0.618524,0.731683,0.174659,0.149839,0.310471
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0024.jpg,ss1,nguoi4,correct,1.531736,2.742954,0.012173,0.053944,0.598618,0.060325,0.710572,-0.204248,0.574654,-0.006381,-0.111954,0.254367,0.189135,0.601044,0.713128,0.069065,0.069318,0.259302
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0025.jpg,ss1,nguoi4,correct,1.336954,3.904317,0.018230,0.048459,0.597725,0.045727,0.714349,-0.233634,0.558358,0.002732,-0.116624,0.267729,0.206960,0.599686,0.715811,0.062113,0.052393,0.284826
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0026.jpg,ss1,nguoi4,correct,0.451818,-9.279450,-0.037955,0.360188,0.488364,0.322771,0.618721,-0.109297,0.575484,0.037417,-0.130357,0.235381,0.321985,0.606823,0.697851,0.481169,0.385846,0.477500
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0027.jpg,ss1,nguoi4,correct,-1.337831,-4.307317,-0.017588,0.456718,0.349842,0.408349,0.513273,-0.103419,0.535297,0.048369,-0.163431,0.234179,0.395231,0.575310,0.655895,0.666166,0.521943,0.590040
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0028.jpg,ss1,nguoi4,correct,-3.548649,-4.673409,-0.018607,0.413699,0.442014,0.354165,0.594364,-0.145795,0.560195,0.059534,-0.152350,0.228370,0.388594,0.605412,0.691883,0.564639,0.428615,0.571840
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0029.jpg,ss1,nguoi4,correct,-3.710653,-3.404959,-0.012081,0.338238,0.496227,0.292107,0.623135,-0.135908,0.592014,0.046130,-0.126908,0.203411,0.328597,0.600538,0.688203,0.452179,0.350936,0.483724
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0030.jpg,ss1,nguoi4,correct,2.000691,-8.545745,-0.030962,0.447206,0.441873,0.409825,0.594104,-0.059559,0.633921,0.037382,-0.152231,0.208361,0.367167,0.628685,0.721745,0.600189,0.485710,0.541935
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0031.jpg,ss1,nguoi4,correct,1.508046,-10.842488,-0.040323,0.468231,0.424765,0.435801,0.582211,-0.043834,0.641936,0.032430,-0.157445,0.214358,0.376453,0.632191,0.727249,0.631355,0.516391,0.556213
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0032.jpg,ss1,nguoi4,correct,0.758929,-9.394279,-0.035525,0.446705,0.405869,0.415856,0.563504,-0.064964,0.632222,0.030849,-0.157634,0.217643,0.376918,0.603552,0.700337,0.620685,0.505576,0.559500
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0033.jpg,ss1,nguoi4,correct,2.415175,-9.864960,-0.036676,0.455714,0.411414,0.425499,0.567917,-0.049525,0.633389,0.030215,-0.156503,0.214069,0.372566,0.613952,0.709633,0.626715,0.513070,0.551851
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0034.jpg,ss1,nguoi4,correct,1.962178,-8.273640,-0.030512,0.435147,0.435877,0.399105,0.589293,-0.060765,0.625637,0.036042,-0.153416,0.212036,0.355581,0.615907,0.711724,0.591066,0.477146,0.530978
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0035.jpg,ss1,nguoi4,correct,0.674998,-7.831656,-0.028118,0.348693,0.607743,0.298528,0.718572,-0.134310,0.643499,0.050165,-0.110829,0.206349,0.342429,0.700670,0.778116,0.417559,0.327958,0.484325
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0036.jpg,ss1,nguoi4,correct,-0.291307,-6.460282,-0.021647,0.305665,0.616137,0.254140,0.720423,-0.155816,0.635296,0.051525,-0.104286,0.192390,0.328688,0.687790,0.763934,0.368201,0.281726,0.461878
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0037.jpg,ss1,nguoi4,correct,0.087769,-7.112419,-0.024559,0.322482,0.582616,0.278316,0.698336,-0.137311,0.645810,0.044166,-0.115720,0.198348,0.323768,0.665910,0.751754,0.398868,0.313003,0.464115
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0038.jpg,ss1,nguoi4,correct,-0.029331,-5.176152,-0.018710,0.329627,0.522478,0.288821,0.649232,-0.129750,0.622792,0.040806,-0.126753,0.207384,0.317327,0.617768,0.710577,0.430885,0.338922,0.470202
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0039.jpg,ss1,nguoi4,correct,0.178360,-6.049198,-0.021718,0.329648,0.540326,0.285645,0.668117,-0.127374,0.627581,0.044004,-0.127791,0.206087,0.314774,0.632946,0.726618,0.423541,0.329657,0.465277
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0040.jpg,ss1,nguoi4,correct,0.253772,-3.403278,-0.013047,0.274032,0.581137,0.232308,0.698273,-0.143004,0.616488,0.041723,-0.117136,0.219789,0.279907,0.642506,0.735902,0.344384,0.264034,0.418531
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0041.jpg,ss1,nguoi4,correct,0.642700,-3.587536,-0.013879,0.305368,0.500113,0.268256,0.634137,-0.139988,0.611082,0.037112,-0.134024,0.221807,0.299066,0.585971,0.688543,0.411363,0.321011,0.458973
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0042.jpg,ss1,nguoi4,correct,0.766758,-2.539347,-0.009806,0.332519,0.474551,0.295081,0.612488,-0.128632,0.608735,0.037438,-0.137937,0.221321,0.313281,0.579455,0.679864,0.455035,0.357783,0.480277
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0043.jpg,ss1,nguoi4,correct,-0.734350,-3.864395,-0.014799,0.373251,0.438877,0.338235,0.583589,-0.110186,0.610915,0.035016,-0.144712,0.219587,0.339462,0.576133,0.674521,0.520520,0.415785,0.513135
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0044.jpg,ss1,nguoi4,correct,-0.939621,-2.164904,-0.008499,0.374234,0.438522,0.338048,0.584212,-0.113927,0.609733,0.036186,-0.145691,0.224975,0.340234,0.576500,0.674967,0.521852,0.415337,0.517315
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0045.jpg,ss1,nguoi4,correct,-0.522704,-1.282567,-0.005007,0.356599,0.416994,0.322571,0.562253,-0.117638,0.593524,0.034028,-0.145259,0.223708,0.329641,0.548678,0.648214,0.511742,0.406785,0.506028
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0046.jpg,ss1,nguoi4,correct,-0.487117,-1.098437,-0.004415,0.353940,0.397183,0.322035,0.546106,-0.120248,0.585289,0.031906,-0.148923,0.230290,0.329242,0.532004,0.633986,0.518602,0.412528,0.510136
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0047.jpg,ss1,nguoi4,correct,-0.675030,-0.216707,-0.000864,0.356001,0.410575,0.321161,0.558033,-0.123108,0.589742,0.034841,-0.147457,0.228473,0.331512,0.543423,0.643851,0.514279,0.406837,0.511514
D:/BTL/repo/smart-posture-monitor/data/raw/correct/nguoi4_ss1/frame_0048.jpg,ss1,nguoi4,correct,-0.305855,-0.392659,-0.001544,0.355031,0.408272,0.320402,0.554722,-0.118227,0.585098,0.034629,-0.146450,0.225315,0.327315,0.541048,0.640604,0.514258,0.407270,0.505213
